"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000275569",0.962048954394373,-0.319743874406553,0.730998117864042,-0.437407247149741,0.661816029257631,0.916660110827921
"ENSG00000280383",9.25732818508003,-0.0915272484080063,0.20818996837455,-0.439633326824574,0.660202699033973,0.916660110827921
"ENSG00000230319",1.51373073730332,-0.203130524473144,0.467480469199673,-0.434521948737031,0.663909459807262,0.916720641034881
"ENSG00000213468",10.4779663400887,-0.32204487987913,0.741413234748093,-0.434366241099742,0.664022508421386,0.916736090779639
"ENSG00000099797",1262.69364141525,-0.0688464003655676,0.158641056213442,-0.433975932894313,0.664305917985138,0.916774132874429
"ENSG00000225300",1.61362295544197,-0.205911928636278,0.474490237072938,-0.433964521391459,0.664314204797981,0.916774132874429
"ENSG00000269793",1.21978070863769,0.319312680527015,0.736084693871864,0.433798832098253,0.664434529783945,0.916774132874429
"ENSG00000279030",0.18320787142998,0.831196174288574,1.91622653297266,0.433767177307126,0.664457518748878,0.916774132874429
"ENSG00000229380",1.12049892938668,-0.264597321804934,0.610324762710494,-0.433535288048677,0.664625935551213,0.916865944200019
"ENSG00000130669",1286.47025825402,0.0771703265190352,0.178263020278778,0.432901486793794,0.665086339832263,0.917092389454599
"ENSG00000165916",1586.69047335124,-0.0356402618438063,0.0823717725703237,-0.432675669488342,0.665250407993429,0.917092389454599
"ENSG00000240204",10.4111798674008,0.223784987326946,0.517079590535976,0.432786347446014,0.665169992626707,0.917092389454599
"ENSG00000271983",1.58329709396768,-0.194700268949386,0.450061650368373,-0.432607996682288,0.665299578972119,0.917092389454599
"ENSG00000271984",1.66074767296593,0.176925773495873,0.408876132213937,0.432712402501646,0.665223718433402,0.917092389454599
"ENSG00000260571",1.39099757380179,-0.224658713799492,0.519682395054712,-0.432300027742598,0.665523367009133,0.917119936163251
"ENSG00000265565",0.170393383136976,0.83120477686507,1.92264940710818,0.432322592872129,0.665506968869581,0.917119936163251
"ENSG00000257913",10.6739711540632,0.17176337884296,0.397682533371414,0.43191079423783,0.665806249202175,0.917228875374189
"ENSG00000257953",1.22332670193512,0.243694738693154,0.564150365591648,0.431967704988689,0.66576488535859,0.917228875374189
"ENSG00000102879",1050.68735575652,-0.0962001892537545,0.223008734701343,-0.431374086681346,0.666196388714084,0.917336053677703
"ENSG00000119396",1686.98546562594,0.0342957140565747,0.0795534616852645,0.431102724256777,0.666393679882758,0.917336053677703
"ENSG00000184983",970.874446341596,0.0549670964429144,0.127502848708504,0.431104849810687,0.666392134431658,0.917336053677703
"ENSG00000249141",1.60654654319974,0.237834294822301,0.551057616752063,0.431596057457835,0.666035024388916,0.917336053677703
"ENSG00000251775",1.80507197533055,-0.193491505715122,0.448552169535602,-0.431369010912261,0.666200078786187,0.917336053677703
"ENSG00000078061",1096.56449391802,0.0486739437683106,0.113102655085593,0.430351911115396,0.666939670846047,0.917760242148285
"ENSG00000108349",1759.04779665517,0.0431836659141202,0.100471244280853,0.42981119845004,0.66733298614816,0.917760242148285
"ENSG00000145425",15194.03110322,-0.0628479386434991,0.146450302942631,-0.429141745566197,0.667820073950756,0.917760242148285
"ENSG00000147378",1.11338672126485,0.242224866270705,0.563718837537422,0.429690920617187,0.667420488878847,0.917760242148285
"ENSG00000165810",142.838352910206,-0.139381792912799,0.32375227937205,-0.430519881383211,0.666817507615905,0.917760242148285
"ENSG00000167323",1315.08484162886,-0.0594006658439716,0.138110380533837,-0.430095591760523,0.667126106573351,0.917760242148285
"ENSG00000168159",1081.75445897677,-0.055054078473968,0.128023882366943,-0.430029752700139,0.667173998405987,0.917760242148285
"ENSG00000173715",168.322398413848,0.0777609842097579,0.181111533156234,0.429354127010112,0.667665531986602,0.917760242148285
"ENSG00000232059",0.957790700241409,0.251017946438601,0.584540271124939,0.429427977572051,0.667611797020502,0.917760242148285
"ENSG00000235072",1.73338135121923,-0.234000728587001,0.545364933569842,-0.42907182729055,0.667870953924314,0.917760242148285
"ENSG00000235172",1.08096119524318,0.277987853090781,0.647468067041249,0.429346043830561,0.667671413553486,0.917760242148285
"ENSG00000272655",97.5981105869324,0.0583437244507752,0.136000353027581,0.428996860316554,0.667925509563474,0.917760242148285
"ENSG00000115155",5.83274215818264,-0.180764767111489,0.421720017978131,-0.428636914079005,0.668187477302249,0.917903838948548
"ENSG00000162191",1052.89300707773,-0.0465282593692712,0.108565539327059,-0.42857300445128,0.668233994754543,0.917903838948548
"ENSG00000280620",1.23511649490477,0.283024490802348,0.661142434799195,0.428083989024709,0.66858997314385,0.91825267179836
"ENSG00000228323",1.22727564842937,0.230743165134231,0.539632249248205,0.427593357245964,0.668947203053471,0.918462979020784
"ENSG00000263494",1.36339853412962,0.191236476505453,0.447119762856515,0.427707501193192,0.668864087940604,0.918462979020784
"ENSG00000235410",0.255692272149858,-1.06775792919682,2.4993422358792,-0.427215574509432,0.669222318444408,0.918700559182378
"ENSG00000087470",1022.86815555944,0.0472269881480756,0.110666658459154,0.426749924553893,0.669561483096637,0.919025979543957
"ENSG00000068985",0.182425086191648,-1.28490084315175,3.014679477674,-0.426214744442127,0.669951374557347,0.919028585396788
"ENSG00000138496",987.239514769526,-0.0932899158859036,0.218954467433875,-0.426069935814749,0.670056886385216,0.919028585396788
"ENSG00000146828",961.099883158379,-0.0705265345942102,0.165537171005767,-0.426046513696632,0.670073953041525,0.919028585396788
"ENSG00000196961",1421.20597864593,-0.051168491702549,0.120092902812569,-0.42607423506457,0.670053753731482,0.919028585396788
"ENSG00000198768",17.1493909567852,0.211024529297644,0.494955070582051,0.426350878776706,0.669852189012989,0.919028585396788
"ENSG00000163462",18.5675457316229,0.131637420990273,0.309559628395044,0.42524091940789,0.670661057402142,0.91909250921707
"ENSG00000198646",1520.14562603381,0.0619023940794273,0.145439824242678,0.425622035792194,0.670383280725221,0.91909250921707
"ENSG00000198836",1477.72996466156,0.0460809182877647,0.108324174963886,0.425398285314682,0.670546355802011,0.91909250921707
"ENSG00000230424",13.2303515411897,0.0998263113151954,0.23470458907103,0.425327479578955,0.6705979640687,0.91909250921707
"ENSG00000261193",1.01794978724244,-0.300669746432736,0.707222220884048,-0.425141826082458,0.670733288948635,0.91909250921707
"ENSG00000267719",1.27248800576179,0.310542438506537,0.729380223086342,0.425762076729321,0.6702812232057,0.91909250921707
"ENSG00000201672",0.172920867703164,0.814427076491111,1.91633495327529,0.424992027150128,0.670842486828099,0.919102204514064
"ENSG00000163110",1648.58584128341,-0.0537669493213049,0.126655741865768,-0.424512529232888,0.671192069802124,0.91913447896822
"ENSG00000198855",102.780271237532,-0.0599852210843918,0.141204749029386,-0.424810224137068,0.670975023836887,0.91913447896822
"ENSG00000201217",1.09586669489474,0.316289744593301,0.74483003294084,0.424646873253059,0.671094117709328,0.91913447896822
"ENSG00000251474",141.846445527037,-0.059322754601402,0.139872796433594,-0.424119314934597,0.671478799912894,0.91913447896822
"ENSG00000260625",1.3186788336476,0.250038737366579,0.589411819883042,0.424217378973152,0.671407287576368,0.91913447896822
"ENSG00000265752",1.36052252392056,0.251358614604747,0.592535965821396,0.424208198495267,0.671413982232813,0.91913447896822
"ENSG00000111981",10.1840704782458,-0.124274303987961,0.29317557810018,-0.423890369018034,0.671645768283349,0.919192367693195
"ENSG00000187079",941.103870096395,0.0955552578720715,0.225482506742225,0.423781246947514,0.671725355813127,0.919192367693195
"ENSG00000241388",163.680850375987,0.11827675471309,0.27945181160231,0.423245618036681,0.672116066914048,0.919587200095231
"ENSG00000124151",981.19039879327,-0.0447119622827375,0.105713237596432,-0.42295518800993,0.672327956293713,0.919597508608422
"ENSG00000172939",1045.86717115879,-0.0351925033600843,0.0831875423364252,-0.4230501631814,0.672258662280034,0.919597508608422
"ENSG00000165209",1050.7328900464,0.0733037917069927,0.173419914527019,0.422695351378297,0.672517547675552,0.919717053499464
"ENSG00000173114",16.8276942058407,-0.148929909145943,0.352503713878408,-0.4224917448595,0.672666124965565,0.919780480809797
"ENSG00000112983",896.737099935729,0.039418284277863,0.0934641147445901,0.421747794707964,0.67320911453486,0.920243321812536
"ENSG00000142513",1.26781652114789,0.204227803289365,0.484116821189057,0.421856449415976,0.673129799701129,0.920243321812536
"ENSG00000198711",8.82116075896968,-0.0952315272770931,0.225968412634195,-0.421437342356593,0.673435755911354,0.920413333819618
"ENSG00000104313",11.1679006921457,-0.251382888881329,0.597190288832149,-0.420942693781788,0.673796928411468,0.920507060508526
"ENSG00000135318",890.889373329449,0.124134728146636,0.29523094814088,0.420466515886404,0.674144685415475,0.920507060508526
"ENSG00000172936",1520.77912010332,-0.053444415139524,0.127138718872752,-0.420363014614097,0.674220282541356,0.920507060508526
"ENSG00000197599",11.0395294810543,-0.136776342091367,0.325240650567894,-0.420538889749929,0.674091825642262,0.920507060508526
"ENSG00000256436",1.01003879169464,-0.215596468364149,0.512759853805762,-0.420462847791159,0.674147364528807,0.920507060508526
"ENSG00000260409",0.953280422085321,-0.319452384357743,0.758838139105004,-0.42097565725217,0.673772857470986,0.920507060508526
"ENSG00000273017",1.28966430893111,-0.211409272764596,0.502511946210592,-0.42070496902376,0.673970532234219,0.920507060508526
"ENSG00000232608",1.02420526239179,0.237976132210758,0.566430258129977,0.420133156368476,0.674388182314743,0.920596638985696
"ENSG00000067057",1720.81023572567,0.106553002152564,0.253740383909954,0.419929222580421,0.674537159163837,0.920659709473326
"ENSG00000134278",158.933855112391,0.096139260432991,0.229172481514633,0.419506128299494,0.674846276897134,0.920659709473326
"ENSG00000235601",1.24961372658026,-0.501329730735049,1.19543582566447,-0.419369839829244,0.674945862567223,0.920659709473326
"ENSG00000262251",10.2940033247968,0.0910259901177607,0.217047233662703,0.419383323075277,0.674936010136792,0.920659709473326
"ENSG00000274602",89.3546044722926,-0.164225465302002,0.391486762589016,-0.419491745304315,0.674856786249758,0.920659709473326
"ENSG00000211924",1.17119505715254,-0.297426781702038,0.70953172811691,-0.41918743012579,0.675079157822779,0.920701988241402
"ENSG00000224794",1.21734482950715,-0.206303136963528,0.492497456796209,-0.418891781300902,0.675295223818413,0.920857123388745
"ENSG00000215399",0.183147332370392,-0.706036298358878,1.68627744202908,-0.418695216315835,0.675438892199998,0.92091350246932
"ENSG00000175065",13.3667398061473,-0.141915439056439,0.339217573756639,-0.418361105189238,0.675683119508743,0.921106948739577
"ENSG00000112851",1467.19448655826,-0.0642991833700462,0.154193855887354,-0.417002240459047,0.676676768947204,0.921116192587504
"ENSG00000138795",164.746652140471,0.172740701779062,0.41425837573218,0.416987831504317,0.676687308299476,0.921116192587504
"ENSG00000160271",1277.9946104931,-0.0514647663258536,0.123562508120729,-0.416507944914561,0.677038354922196,0.921116192587504
"ENSG00000163138",147.198191169854,0.0618446074115272,0.148409529776442,0.416715877374501,0.676886239556355,0.921116192587504
"ENSG00000165271",1003.34244370212,-0.0827797377395049,0.198036034588868,-0.418003409891334,0.675944624126876,0.921116192587504
"ENSG00000186522",1042.40946251955,0.0536698990073912,0.128694552821615,0.417033183073286,0.676654136352818,0.921116192587504
"ENSG00000196262",14228.8763197145,-0.0662650733877561,0.159180225711993,-0.416289605642666,0.677198097690244,0.921116192587504
"ENSG00000236311",1.16005905874711,-0.256204602361888,0.613894606564125,-0.417342976501824,0.676427557864225,0.921116192587504
"ENSG00000245275",10.6622039035769,0.0896065844419733,0.214806448592324,0.417150346412716,0.676568441316771,0.921116192587504
"ENSG00000253873",15.844033571091,0.151267974521138,0.362687351925763,0.417075405905252,0.67662325345316,0.921116192587504
"ENSG00000258526",0.970363059284771,0.247185482958849,0.593835134053872,0.416252708510885,0.677225094039057,0.921116192587504
"ENSG00000259028",0.213076739201673,1.24785734810167,2.99023334047846,0.417311027607633,0.6764509234747,0.921116192587504
"ENSG00000265018",11.5267315559933,-0.133002687883192,0.319515652723341,-0.416263449848434,0.677217234932948,0.921116192587504
"ENSG00000269621",1.2806748520199,-0.25751293034008,0.61840972569687,-0.41641151430776,0.677108904305923,0.921116192587504
"ENSG00000273771",1.38287325540395,0.266335250071503,0.638892453409754,0.416870239506005,0.676773322699824,0.921116192587504
"ENSG00000200714",1.44512778877773,0.216452612710295,0.520313071012529,0.416004564884518,0.677406662874638,0.921223929566597
"ENSG00000100162",128.360057386236,-0.113355475289785,0.272952388883412,-0.415293948345709,0.67792673080348,0.921666007986597
"ENSG00000140522",1.14632282174467,-0.275824078691449,0.664859269873556,-0.41486084527919,0.678243774543915,0.921666007986597
"ENSG00000169413",151.078065500201,-0.0985216700093093,0.237444915105975,-0.414924320301143,0.678197305461691,0.921666007986597
"ENSG00000174780",1726.55499336425,-0.0636136076885193,0.153245839553458,-0.415108220059237,0.678062682201756,0.921666007986597
"ENSG00000261780",12.1165776621196,0.204639350595087,0.493265688697473,0.41486637989247,0.6782397226904,0.921666007986597
"ENSG00000275363",1.12321690199352,0.260845871192705,0.628976274504401,0.414714961066277,0.678350578758605,0.921671982008974
"ENSG00000224232",1.18010947148556,-0.205472847271965,0.495670085831663,-0.414535500820494,0.678481973398983,0.921711360089185
"ENSG00000104490",172.34121020139,0.115072395749168,0.278121268586327,0.413748996378716,0.679057940242079,0.921925384870626
"ENSG00000115207",954.723950869129,-0.0332883433835508,0.0804586622852203,-0.4137322500534,0.67907020582061,0.921925384870626
"ENSG00000147606",8.94815234054192,-0.185689863553247,0.449256873500011,-0.413326705736517,0.679367266220331,0.921925384870626
"ENSG00000167930",919.846098343029,-0.0905835786407265,0.218927015713168,-0.413761537586601,0.679048754690308,0.921925384870626
"ENSG00000169221",893.501582419075,0.0492743071184658,0.119250076001423,0.413201473497409,0.679459008649651,0.921925384870626
"ENSG00000206913",1.22755185852409,0.244101472667541,0.590331356727053,0.413499079603194,0.679240996621073,0.921925384870626
"ENSG00000256746",1.21724815661304,-0.211980182180095,0.512819435912322,-0.413362223299855,0.679341247686071,0.921925384870626
"ENSG00000280240",0.965143662451542,-0.290077690614997,0.701169260777303,-0.413705658307699,0.679089682694675,0.921925384870626
"ENSG00000164241",100.776886176391,0.10495513352862,0.254536410786621,0.412338388854725,0.680091414830816,0.922644367421969
"ENSG00000073614",1196.98132642889,0.0425629181225609,0.103259858948924,0.412192293847837,0.680198485002855,0.922650544841853
"ENSG00000108592",1079.17125343468,-0.0364358799630258,0.0884263519337353,-0.412047756876027,0.680304419666576,0.922655180379624
"ENSG00000258929",10.7254657553279,-0.0890576378966552,0.216293201265695,-0.411744971064794,0.680526359205764,0.922817121116751
"ENSG00000004534",1674.48928876975,0.0573026455050496,0.139682409501749,0.410235230831497,0.681633399156188,0.923074102040032
"ENSG00000005020",873.827981984632,0.0676769467940695,0.164677339270325,0.410966967853269,0.681096756092867,0.923074102040032
"ENSG00000145337",153.200050439244,0.0420518103498189,0.102462598899388,0.410411318876571,0.681504244550895,0.923074102040032
"ENSG00000165650",1341.04330101884,-0.0752361450148119,0.183461560958424,-0.410092144761931,0.681738354803622,0.923074102040032
"ENSG00000196656",17.0921713055054,0.141611613302418,0.344787894149648,0.410720955420072,0.681277159291988,0.923074102040032
"ENSG00000214772",0.980533764445623,0.246321602210112,0.6006530374823,0.41008966381423,0.68174017466803,0.923074102040032
"ENSG00000227017",1.13213893560581,-0.239487232606996,0.583653904186427,-0.410324048017506,0.681568253597986,0.923074102040032
"ENSG00000258798",0.967144648755739,0.212766722079234,0.517707038284977,0.410979002302292,0.681087931587616,0.923074102040032
"ENSG00000260060",1.6523178735473,0.212916616953995,0.519197576132022,0.41008784852234,0.681741506251122,0.923074102040032
"ENSG00000279923",1.64547993953907,0.193736629312865,0.472124411721491,0.410350798439864,0.681548633184881,0.923074102040032
"ENSG00000075884",91.4308035669468,-0.0990495582321711,0.241801760223801,-0.409631253885394,0.6820764666132,0.923249842009144
"ENSG00000160223",151.608077401487,-0.0701759274968813,0.171274556038615,-0.409727685886161,0.68200571834081,0.923249842009144
"ENSG00000198355",976.854780920868,-0.0784480291991014,0.191760022719756,-0.409094805509841,0.682470088167361,0.923366024279352
"ENSG00000228889",13.9601208704185,0.0928611021875002,0.226984637608093,0.409107431965648,0.68246082245203,0.923366024279352
"ENSG00000272196",14.7817516551968,0.178855962521501,0.437156958390766,0.409134428924325,0.68244101134191,0.923366024279352
"ENSG00000116194",111.300047048503,-0.224259394575564,0.548715379296522,-0.408698941267282,0.682760610847509,0.923479322256875
"ENSG00000117154",11.0326205484252,-0.167670340515997,0.410392151115723,-0.408561275015022,0.682861654402167,0.923479322256875
"ENSG00000161904",940.012472081988,-0.0421095565937098,0.103028433741193,-0.408717817641378,0.682746756508494,0.923479322256875
"ENSG00000038427",1306.90148706397,-0.105833363419576,0.259329014066564,-0.408104599481535,0.683196883406282,0.923605666808396
"ENSG00000075240",1507.56378973135,0.0758847199602488,0.186049037330766,0.407874832619197,0.683365570586346,0.923605666808396
"ENSG00000087191",1722.78155195171,-0.0424290999635753,0.104019133525308,-0.407897071679146,0.683349242717837,0.923605666808396
"ENSG00000188822",14.0161165768162,0.156088905717032,0.382464223293791,0.408113742960822,0.683190170895417,0.923605666808396
"ENSG00000233665",1.42408127293045,-0.207603875558934,0.509188335418641,-0.407715301231808,0.683482702518782,0.92362527367403
"ENSG00000153147",1627.06294601897,0.0486171271220803,0.119395172561723,0.407195082338418,0.683864713151716,0.924002765105156
"ENSG00000146007",1431.03088010459,-0.0362088145670715,0.0890276717823695,-0.406714157993314,0.684217940741315,0.92422708716733
"ENSG00000182180",928.104871967575,0.0427690594758829,0.10516393723221,0.406689408950574,0.684236120199546,0.92422708716733
"ENSG00000168291",1208.93550839657,-0.0445912231507799,0.109826639543401,-0.406014636668899,0.684731845984916,0.924757895237732
"ENSG00000232439",1.39820058724977,-0.188999520826534,0.465851923634226,-0.405707288599567,0.684957686251701,0.924924107466663
"ENSG00000255052",1.25998522827739,0.265093700988507,0.654559759167313,0.404995414514546,0.685480881553048,0.925352922450493
"ENSG00000255152",13.3110246443677,0.115369530741037,0.284773582914521,0.40512722268788,0.685383997111493,0.925352922450493
"ENSG00000179083",1.14639393185301,-0.232997369446236,0.576294348737559,-0.404302714327572,0.685990129728821,0.925563657482051
"ENSG00000189143",10476.3165716994,0.121726576315959,0.301136788835138,0.404223531727304,0.686048351006974,0.925563657482051
"ENSG00000212327",1.22112020857923,-0.210396731893515,0.520205675496427,-0.404449128112137,0.685882479703639,0.925563657482051
"ENSG00000256357",0.192847104858571,-1.02114372148691,2.52454082330881,-0.404486911860883,0.685854700420265,0.925563657482051
"ENSG00000186166",146.85242487903,-0.0561746553650592,0.139100138933969,-0.403843272879299,0.686327973190381,0.925802122109326
"ENSG00000233974",1.46193387931752,0.298267949529087,0.739936591771889,0.403099336951076,0.686875148363353,0.926155122035245
"ENSG00000235419",1.21027229935627,0.215742978242705,0.535049248300195,0.40322078561572,0.68678580997381,0.926155122035245
"ENSG00000267549",1.44415331100177,0.193665063801052,0.480477691886399,0.403067753345022,0.68689838217614,0.926155122035245
"ENSG00000223855",13.0141980798372,0.176245759352507,0.437766849209105,0.402601886531434,0.687241121606162,0.926478444346234
"ENSG00000235595",0.188559512117721,-0.671126662816389,1.67039131322246,-0.401778108820306,0.687847334328846,0.927156808291091
"ENSG00000028277",114.664430849492,0.104138251373994,0.259801055573628,0.400838445956511,0.68853907117636,0.927580783223233
"ENSG00000075826",166.378734816719,0.0846622534713411,0.211098049711641,0.401056540252216,0.688378496883722,0.927580783223233
"ENSG00000149972",1.82886197457415,-0.240961995144363,0.600741056307616,-0.401107919317862,0.688340670532725,0.927580783223233
"ENSG00000176055",124.689711105832,-0.0620938749219892,0.155000107915596,-0.400605365744661,0.688710694530423,0.927580783223233
"ENSG00000197841",168.870589677815,0.0684845891733512,0.170993076087666,0.400510890500854,0.688780263808985,0.927580783223233
"ENSG00000269609",132.21046566432,0.0645828042613662,0.161147552372123,0.400768136473032,0.688590840289392,0.927580783223233
"ENSG00000005206",1287.31868211753,0.0835373458295622,0.208963074182498,0.399770850215405,0.689325302559848,0.928084445099354
"ENSG00000120784",106.211431617647,0.0591825012010742,0.148247260976484,0.399214803776118,0.689734936196783,0.928084445099354
"ENSG00000138363",1302.4797290483,-0.0699730717760447,0.175176778754378,-0.399442621753861,0.689567094055577,0.928084445099354
"ENSG00000144671",1.19297975063749,-0.220979861203115,0.55383081946561,-0.399002463272698,0.689891389241235,0.928084445099354
"ENSG00000196593",1.1093944340792,0.336963301968574,0.843214307516532,0.399617628596711,0.689438170251861,0.928084445099354
"ENSG00000196715",914.223679338739,0.0492588029494595,0.123708757602016,0.398183636343114,0.690494827153919,0.928084445099354
"ENSG00000205531",1722.72714460753,0.0295606301268157,0.0741213953047216,0.398813729899289,0.690030459617309,0.928084445099354
"ENSG00000250682",1.1521805173886,0.205295105773681,0.514380572538087,0.3991113131678,0.689811186694359,0.928084445099354
"ENSG00000252620",0.82362266808073,0.248486707041404,0.623631213650139,0.398451362924895,0.690297503267521,0.928084445099354
"ENSG00000261832",1.08998866281547,-0.263083819933683,0.660679853919657,-0.398201668134526,0.690481536429992,0.928084445099354
"ENSG00000264743",1.15133659624842,-0.229327931980415,0.575902856185083,-0.398205929207467,0.690478395727472,0.928084445099354
"ENSG00000266320",0.177231455059536,-0.671135816951965,1.67970146912864,-0.399556605317565,0.689483123774776,0.928084445099354
"ENSG00000274949",0.95400175959874,0.294819355288914,0.740408186135566,0.398184894237424,0.690493899992471,0.928084445099354
"ENSG00000235785",0.212141734530494,-0.657818670816213,1.65310242662789,-0.397929771452864,0.690681953918505,0.928197339893466
"ENSG00000101310",1736.23861335239,-0.0817021874258444,0.209385792001425,-0.390199290242618,0.696389186416012,0.928659781008037
"ENSG00000103494",126.643126277519,0.0815230115324777,0.208757630068368,0.390515122756371,0.696155674916858,0.928659781008037
"ENSG00000105948",103.134733826048,-0.0994470406503857,0.253311335433668,-0.392588197761196,0.694623657930448,0.928659781008037
"ENSG00000108219",1422.99383470075,-0.0420037483338006,0.10740241043349,-0.391087575821326,0.69573250383846,0.928659781008037
"ENSG00000111912",1479.40994947616,-0.102845542507828,0.263459333595893,-0.390365910002556,0.696265992123604,0.928659781008037
"ENSG00000116668",99.754774954712,0.0520068447928079,0.133396906339165,0.38986544905756,0.696636043954945,0.928659781008037
"ENSG00000117505",944.253923440806,0.0362619741726714,0.0916926936882018,0.395472885723907,0.692493928260492,0.928659781008037
"ENSG00000123358",1534.39011581057,-0.162161184989128,0.41162086031917,-0.39395764554641,0.693612309653862,0.928659781008037
"ENSG00000126698",1132.112016112,0.0314533670428641,0.080599881053999,0.390240861792234,0.696358448749545,0.928659781008037
"ENSG00000132801",124.02854173833,-0.0730466848636337,0.185528276958653,-0.393722650051414,0.69378581700326,0.928659781008037
"ENSG00000140481",1.52556722818769,-0.226093947927636,0.576084828865568,-0.392466415706281,0.69471362132097,0.928659781008037
"ENSG00000141499",114.495220765929,0.0467794992996877,0.118692404496101,0.394123781536705,0.693489653949849,0.928659781008037
"ENSG00000142252",140.663661241847,-0.0472012714677561,0.119767408718236,-0.3941078125753,0.693501443245159,0.928659781008037
"ENSG00000144815",151.685167336188,0.101698884892867,0.259023803724262,0.392623702650618,0.694597430407636,0.928659781008037
"ENSG00000146386",931.940870059552,0.0642615911637796,0.162390400594663,0.395722844013303,0.692309501232807,0.928659781008037
"ENSG00000155714",1.2396253613103,-0.209142755825,0.531778505850979,-0.393289223847661,0.694105876442991,0.928659781008037
"ENSG00000163046",0.177440230056365,0.661055349377394,1.66836574818386,0.396229274124695,0.691935897219181,0.928659781008037
"ENSG00000163155",153.311915347516,0.0418850651796131,0.105916833900655,0.395452390683234,0.692509050950064,0.928659781008037
"ENSG00000165061",1.88635213977974,-0.318596073941065,0.811123746494975,-0.392783561469851,0.694479346952541,0.928659781008037
"ENSG00000168883",895.660028845413,-0.0410709797577952,0.104709099251358,-0.392238879442587,0.694881719460388,0.928659781008037
"ENSG00000171425",169.488793326924,-0.0670460487535035,0.16908773060434,-0.396516343994168,0.691724153096684,0.928659781008037
"ENSG00000177565",1562.80109187025,-0.0365348459146256,0.0936344557667956,-0.390185916235992,0.696399075153999,0.928659781008037
"ENSG00000179029",102.401567873289,0.0610104571431259,0.154966427265083,0.393701127527205,0.693801708817453,0.928659781008037
"ENSG00000180878",9.5086529268908,0.13393347000868,0.343005107402889,0.390470774685474,0.696188462028039,0.928659781008037
"ENSG00000183137",94.4176313387726,-0.0456135986897022,0.11694940196905,-0.390028490284828,0.696515479751021,0.928659781008037
"ENSG00000186940",0.174225654644423,0.66105005584326,1.66579877584826,0.396836680052571,0.691487900125341,0.928659781008037
"ENSG00000187010",10.0523041495561,-0.0866401455577817,0.221205003096347,-0.391673535159804,0.695299446706171,0.928659781008037
"ENSG00000188313",1452.56587826755,0.0604643174168642,0.154310101709308,0.391836417364093,0.695179085179945,0.928659781008037
"ENSG00000189339",1351.14425515405,0.0533125474394087,0.136776930301004,0.389777335418218,0.696701204596252,0.928659781008037
"ENSG00000197070",1046.2710504403,0.0671499917001188,0.172064796810397,0.390259907574897,0.696344366618943,0.928659781008037
"ENSG00000206140",14.6185067529459,-0.092803168668105,0.237738997475378,-0.390357365235026,0.696272309706325,0.928659781008037
"ENSG00000216809",1.5610212532095,-0.213604753628891,0.546524621725605,-0.390841958692459,0.695914058333608,0.928659781008037
"ENSG00000224714",1.44418728183843,-0.197571850186715,0.502894323278158,-0.392869517593331,0.69441585651682,0.928659781008037
"ENSG00000226442",0.188358390225587,-1.42710436835125,3.63078863965126,-0.393056305389434,0.694277895395827,0.928659781008037
"ENSG00000229960",8.31155661413905,0.194976652910228,0.499947297046823,0.389994413535087,0.696540677874005,0.928659781008037
"ENSG00000234177",0.16561892222693,-0.657818467512235,1.67303987580749,-0.393187560574275,0.694180956617895,0.928659781008037
"ENSG00000242360",1.46099225854418,-0.309393327388047,0.789692070367263,-0.391789836821024,0.695213505008411,0.928659781008037
"ENSG00000250462",110.29849805995,0.0434395712941173,0.109377778655351,0.397151705110004,0.691255593390241,0.928659781008037
"ENSG00000255043",0.171807489945629,-0.992192707721047,2.53711857547866,-0.391070688343313,0.695744986113046,0.928659781008037
"ENSG00000255198",17.3169820769554,-0.0753019633338396,0.193175393100337,-0.389811363265751,0.696676040504084,0.928659781008037
"ENSG00000255746",0.178686095433892,-0.853182437426125,2.17439446147735,-0.392377028428617,0.694779656631511,0.928659781008037
"ENSG00000257815",13.0301287376419,0.0719642085586938,0.184078788251701,0.390942428740313,0.695839791093168,0.928659781008037
"ENSG00000258583",0.166468998937824,-0.66384912183241,1.68946359302252,-0.392934849010127,0.694367601701617,0.928659781008037
"ENSG00000259471",0.820384172690927,-0.442506233174064,1.11511481713282,-0.396825713707074,0.691495987484384,0.928659781008037
"ENSG00000259635",1.01094364053086,-0.219359637661269,0.560031759855957,-0.39169142428224,0.695286227194331,0.928659781008037
"ENSG00000269940",9.86747950088382,-0.0876769876666964,0.223928209589302,-0.391540609499363,0.69539767758606,0.928659781008037
"ENSG00000272567",0.986043774130533,0.204820245202088,0.516263985260321,0.396735490078413,0.691562526107338,0.928659781008037
"ENSG00000272750",10.274509961942,0.0911801170294805,0.231951642022422,0.393099683341178,0.694245857969883,0.928659781008037
"ENSG00000273084",17.2117369422473,-0.108134910713638,0.272306788054356,-0.397106922990303,0.691288614985432,0.928659781008037
"ENSG00000273387",14.5503403360142,-0.125237165654537,0.320308540716142,-0.390989154939589,0.695805252182228,0.928659781008037
"ENSG00000275700",1006.85060729387,-0.0481529204624774,0.122925476848388,-0.391724495987657,0.695261788464063,0.928659781008037
"ENSG00000275995",0.931370347911354,0.240227386201847,0.61282687423397,0.391998778614482,0.695059116256506,0.928659781008037
"ENSG00000279254",1.6559939189499,-0.188642121944623,0.48087381998962,-0.392290272630552,0.694843750137841,0.928659781008037
